Name,FileSource,Secondary,Storage,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,EntityLimitCount,LimitType,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,PanType,Pan,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice
wpn_fnp45_silencer_fire_plr_decay,raw\sound\wpn\pistol\decay\ext\silenced\wpn_pistol_decay_silenced_ext.LN65.pc.snd.wav,,loaded,bus_fx,grp_weapon,snp_wpn_1p,,75,0,80,80,0,5000,5000,allon,default,allon,default,3,8,oldest,oldest,-50,50,90,90,0.25,1,2d,front_mostly,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,ringoff_plr,outdoor,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_fnp45_silencer_fire_plr_decay,raw\sound\wpn\pistol\decay\int\silenced\wpn_pistol_decay_silenced_int.LN65.pc.snd.wav,,loaded,bus_fx,grp_weapon,snp_wpn_1p,,75,0,83,83,0,5000,5000,allon,default,allon,default,3,8,oldest,oldest,-50,50,90,90,0.25,1,2d,front_mostly,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,ringoff_plr,indoor,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_fnp45_silencer_LFE,raw\sound\wpn\smg\mp7\plr\lfe\wpn_mp7_fire_lfe.LN65.pc.snd.wav,wpn_fnp45_silencer_fire_plr_decay,loaded,bus_hdrfx,grp_wpn_lfe,snp_wpn_1p,,0,0,86,86,0,5000,5000,allon,default,allon,default,1,2,priority,oldest,0,0,85,90,0.25,1,2d,lfe,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,no,no,no,0,0,yes,no,,0,,no,no,no
wpn_fnp45_silencer_LFE_npc,raw\sound\wpn\smg\mp7\plr\lfe\wpn_mp7_fire_lfe.LN65.pc.snd.wav,wpn_fnp45_silencer_fire_npc_decay,loaded,bus_hdrfx,grp_wpn_lfe,snp_wpn_3p,,0,0,81,81,25,225,225,allon,default,allon,default,3,1,priority,oldest,0,0,40,90,0.25,0.75,3d,lfe,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,no,no,no,0,0,yes,no,,0,,no,no,no
wpn_fnp45_fire_npc_pap,raw\sound\wpn\pap\pap_shot_st.LN65.pc.snd.wav,wpn_fnp45_flux_l_npc_pap,loaded,bus_fx,grp_weapon,snp_wpn_3p,,80,0,82,82,75,1250,1250,allon,default,allon,default,10,3,priority,oldest,-100,100,50,90,0.35,1,3d,default,nonlooping,pitch,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_fnp45_flux_l_npc_pap,raw\sound\wpn\pap\pap_flux_left.LN65.pc.snd.wav,wpn_fnp45_flux_r_npc_pap,loaded,bus_fx,grp_weapon,snp_wpn_3p,,84,0,75,75,25,900,900,allon,default,allon,default,8,4,priority,priority,-34,34,85,90,0.25,1,3d,default,nonlooping,pitch,1,0,0,0,0,0.25,no,no,left_shot,4000,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_fnp45_flux_r_npc_pap,raw\sound\wpn\pap\pap_flux_right.LN65.pc.snd.wav,wpn_fnp45_fire_npc,loaded,bus_fx,grp_weapon,snp_wpn_3p,,84,0,75,75,25,900,900,allon,default,allon,default,8,4,priority,priority,-34,34,85,90,0.25,1,3d,default,nonlooping,pitch,1,0,0,0,0,0.25,no,no,right_shot,4000,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_fnp45_fire_plr_pap,raw\sound\wpn\pap\pap_shot_st.LN65.pc.snd.wav,wpn_fnp45_flux_l_plr_pap,loaded,bus_hdrfx,grp_weapon,snp_wpn_1p,,70,0,87,87,0,5000,5000,allon,default,allon,default,1,8,oldest,oldest,0,0,90,90,0.25,1,2d,wpn_all,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_fnp45_flux_l_plr_pap,raw\sound\wpn\pap\pap_flux_left.LN65.pc.snd.wav,wpn_fnp45_flux_r_plr_pap,loaded,bus_fx,grp_weapon,snp_wpn_3p,,84,0,75,75,25,900,900,allon,default,allon,default,8,4,priority,priority,-34,34,85,90,0.25,1,3d,default,nonlooping,pitch,1,0,0,0,0,0.25,no,no,left_shot,4000,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_fnp45_flux_r_plr_pap,raw\sound\wpn\pap\pap_flux_right.LN65.pc.snd.wav,wpn_fnp45_fire_plr,loaded,bus_fx,grp_weapon,snp_wpn_3p,,84,0,75,75,25,900,900,allon,default,allon,default,8,4,priority,priority,-34,34,85,90,0.25,1,3d,default,nonlooping,pitch,1,0,0,0,0,0.25,no,no,right_shot,4000,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
zmqol_hit_cw,raw\sound\zmqol\hit_cw.wav,,loaded,bus_fx,grp_weapon,snp_never_duck,,0,100,99,99,0,5000,5000,allon,allon,allon,allon,128,128,priority,oldest,0,0,40,90,0.25,1,2d,default,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
zmqol_kill_cw,raw\sound\zmqol\kill_cw.wav,,loaded,bus_fx,grp_weapon,snp_never_duck,,0,100,99,99,0,5000,5000,allon,allon,allon,allon,128,128,priority,oldest,0,0,40,90,0.25,1,2d,default,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
zmqol_hit_mw,raw\sound\zmqol\hit_mw.wav,,loaded,bus_fx,grp_weapon,snp_never_duck,,0,100,99,99,0,5000,5000,allon,allon,allon,allon,128,128,priority,oldest,0,0,40,90,0.25,1,2d,default,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
zmqol_kill_mw,raw\sound\zmqol\kill_mw.wav,,loaded,bus_fx,grp_weapon,snp_never_duck,,0,100,99,99,0,5000,5000,allon,allon,allon,allon,128,128,priority,oldest,0,0,40,90,0.25,1,2d,default,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
zmqol_crit_mw,raw\sound\zmqol\crit_mw.wav,,loaded,bus_fx,grp_weapon,snp_never_duck,,0,100,99,99,0,5000,5000,allon,allon,allon,allon,128,128,priority,oldest,0,0,40,90,0.25,1,2d,default,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
zmqol_hit_bo4,raw\sound\zmqol\hit_bo4.wav,,loaded,bus_fx,grp_weapon,snp_never_duck,,0,100,99,99,0,5000,5000,allon,allon,allon,allon,128,128,priority,oldest,0,0,40,90,0.25,1,2d,default,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
zmqol_kill_bo4,raw\sound\zmqol\kill_bo4.wav,,loaded,bus_fx,grp_weapon,snp_never_duck,,0,100,99,99,0,5000,5000,allon,allon,allon,allon,128,128,priority,oldest,0,0,40,90,0.25,1,2d,default,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
zmqol_hit_ow,raw\sound\zmqol\hit_ow.wav,,loaded,bus_fx,grp_weapon,snp_never_duck,,0,100,99,99,0,5000,5000,allon,allon,allon,allon,128,128,priority,oldest,0,0,40,90,0.25,1,2d,default,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
zmqol_kill_ow,raw\sound\zmqol\kill_ow2.wav,,loaded,bus_fx,grp_weapon,snp_never_duck,,0,100,99,99,0,5000,5000,allon,allon,allon,allon,128,128,priority,oldest,0,0,40,90,0.25,1,2d,default,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
zmqol_hit_al,raw\sound\zmqol\hit_al.wav,,loaded,bus_fx,grp_weapon,snp_never_duck,,0,100,99,99,0,5000,5000,allon,allon,allon,allon,128,128,priority,oldest,0,0,40,90,0.25,1,2d,default,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
zmqol_kill_al,raw\sound\zmqol\kill_al.wav,,loaded,bus_fx,grp_weapon,snp_never_duck,,0,100,99,99,0,5000,5000,allon,allon,allon,allon,128,128,priority,oldest,0,0,40,90,0.25,1,2d,default,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
zmqol_hit_8bit,raw\sound\zmqol\hit_8bit.wav,,loaded,bus_fx,grp_weapon,snp_never_duck,,0,100,99,99,0,5000,5000,allon,allon,allon,allon,128,128,priority,oldest,0,0,40,90,0.25,1,2d,default,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
zmqol_kill_8bit,raw\sound\zmqol\kill_8bit.wav,,loaded,bus_fx,grp_weapon,snp_never_duck,,0,100,99,99,0,5000,5000,allon,allon,allon,allon,128,128,priority,oldest,0,0,40,90,0.25,1,2d,default,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
zmqol_hit_mwog,raw\sound\zmqol\hit_mwog.wav,,loaded,bus_fx,grp_weapon,snp_never_duck,,0,100,99,99,0,5000,5000,allon,allon,allon,allon,128,128,priority,oldest,0,0,40,90,0.25,1,2d,default,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
zmqol_kill_mwog,raw\sound\zmqol\kill_mwog.wav,,loaded,bus_fx,grp_weapon,snp_never_duck,,0,100,99,99,0,5000,5000,allon,allon,allon,allon,128,128,priority,oldest,0,0,40,90,0.25,1,2d,default,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
zmqol_hit_bo7,raw\sound\zmqol\hit_bo7.wav,,loaded,bus_fx,grp_weapon,snp_never_duck,,0,100,99,99,0,5000,5000,allon,allon,allon,allon,128,128,priority,oldest,0,0,40,90,0.25,1,2d,default,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
zmqol_kill_bo7,raw\sound\zmqol\kill_bo7_1.wav,,loaded,bus_fx,grp_weapon,snp_never_duck,,0,100,99,99,0,5000,5000,allon,allon,allon,allon,128,128,priority,oldest,0,0,40,90,0.25,1,2d,default,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
zmqol_kill_bo7,raw\sound\zmqol\kill_bo7_2.wav,,loaded,bus_fx,grp_weapon,snp_never_duck,,0,100,99,99,0,5000,5000,allon,allon,allon,allon,128,128,priority,oldest,0,0,40,90,0.25,1,2d,default,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
zmqol_crit_bo7,raw\sound\zmqol\crit_bo7.wav,,loaded,bus_fx,grp_weapon,snp_never_duck,,0,100,99,99,0,5000,5000,allon,allon,allon,allon,128,128,priority,oldest,0,0,40,90,0.25,1,2d,default,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
zmqol_downed_bo4,raw\sound\zmqol\downed_bo4.wav,,loaded,bus_fx,grp_weapon,snp_never_duck,,0,100,99,99,0,5000,5000,allon,allon,allon,allon,100,100,priority,oldest,0,0,40,90,0.25,1,2d,default,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
zmqol_downed_cw,raw\sound\zmqol\downed_cw.wav,,loaded,bus_fx,grp_weapon,snp_never_duck,,0,100,99,99,0,5000,5000,allon,allon,allon,allon,100,100,priority,oldest,0,0,40,90,0.25,1,2d,default,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
zmqol_downed_mw,raw\sound\zmqol\downed_mw.wav,,loaded,bus_fx,grp_weapon,snp_never_duck,,0,100,99,99,0,5000,5000,allon,allon,allon,allon,100,100,priority,oldest,0,0,40,90,0.25,1,2d,default,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_titus_bolt_back,raw\sound\wpn\assault\reload\fly_assault_bb.LN65.pc.snd.wav,,loaded,bus_fx,grp_foley,snp_foley,,30,0,86,89,0,5000,5000,allon,default,allon,default,8,8,priority,oldest,-88,84,70,70,0.25,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_titus_bolt_release,raw\sound\wpn\assault\reload\fly_assault_bf.LN65.pc.snd.wav,,loaded,bus_fx,grp_foley,snp_foley,,30,0,86,89,0,5000,5000,allon,default,allon,default,8,8,priority,oldest,-88,84,70,70,0.25,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_titus_mag_in,raw\sound\wpn\assault\reload\fly_assault_mag_in.LN65.pc.snd.wav,,loaded,bus_fx,grp_foley,snp_foley,,30,0,86,89,0,5000,5000,allon,default,allon,default,8,8,priority,oldest,-88,84,70,70,0.25,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_titus_mag_out,raw\sound\wpn\assault\reload\fly_assault_mag_out.LN65.pc.snd.wav,,loaded,bus_fx,grp_foley,snp_foley,,30,0,86,89,0,5000,5000,allon,default,allon,default,8,8,priority,oldest,-88,84,70,70,0.25,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_titus_tap,raw\sound\wpn\assault\m14\reload\fly_m14_tap.LN65.pc.snd.wav,,loaded,bus_fx,grp_foley,snp_foley,,30,0,86,89,0,5000,5000,allon,default,allon,default,8,8,priority,oldest,-88,84,70,70,0.25,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_vulcan_dist_loop_npc,raw\sound\wpn\lmg\vulcan\npc\fire\dist\wpn_vulcan_fire_loop_dist_npc.LL65.pc.snd.wav.wav,,loaded,bus_fx,grp_weapon,snp_wpn_3p,,80,0,85,85,900,6000,12500,sindelay,default,sindelay,allon,8,1,priority,reject,0,0,90,40,0.25,1,3d,default,looping,variant,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,200,yes,no,,0,,no,no,no
wpn_vulcan_dist_loop_ring_npc,raw\sound\wpn\lmg\vulcan\npc\fire\dist\wpn_vulcan_fire_stop_dist_npc.LN65.pc.snd.wav.wav,,loaded,bus_fx,grp_weapon,snp_wpn_3p,,80,0,85,85,900,6000,12500,sindelay,default,sindelay,allon,8,1,priority,reject,0,0,90,40,0.25,1,3d,default,nonlooping,variant,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,50,0,yes,no,,0,,no,no,no
wpn_vulcan_fire_lfe_ring_plr,raw\sound\wpn\lmg\minigun\wpn_minigun_shot_lfe_ring_plr.LN65.pc.snd.wav.wav,,loaded,bus_hdrfx,grp_wpn_lfe,snp_wpn_1p,,0,0,86,86,0,5000,5000,allon,default,allon,default,1,2,oldest,oldest,0,0,85,90,0.25,1,2d,lfe,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,no,no,no,0,0,yes,no,,0,,no,no,no
wpn_vulcan_fire_loop_lfe_plr,raw\sound\wpn\lmg\vulcan\plr\lfe\wpn_vulcan_fire_lfe_plr.LL65.pc.snd.wav.wav,,loaded,bus_hdrfx,grp_wpn_lfe,snp_wpn_1p,,0,0,86,86,0,5000,5000,allon,default,allon,default,8,1,priority,reject,0,0,85,90,0.25,1,2d,lfe,looping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,no,no,no,0,0,yes,no,,0,,no,no,no
wpn_vulcan_fire_loop_npc,raw\sound\wpn\lmg\vulcan\plr\fire\wpn_vulcan_fire_loop_plr.LL65.pc.snd.wav.wav,wpn_vulcan_dist_loop_npc,loaded,bus_fx,grp_weapon,snp_wpn_3p,,70,0,85,85,900,900,901,cosdelay,alloff,cosdelay,default,8,1,priority,reject,0,0,50,90,0.25,0.8,3d,default,looping,pitch,1,150,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,50,200,yes,no,,0,,no,no,no
wpn_vulcan_fire_loop_plr,raw\sound\wpn\lmg\vulcan\plr\fire\wpn_vulcan_fire_loop_plr.LL65.pc.snd.wav.wav,,loaded,bus_fx,grp_weapon,snp_wpn_1p,@ce86373b,70,0,93,93,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,0,0,90,90,0.25,1,2d,front_mostly,looping,,1,500,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,50,200,yes,no,,0,,no,no,no
wpn_vulcan_fire_loop_ring_npc,raw\sound\wpn\lmg\vulcan\plr\fire\wpn_vulcan_fire_stop_plr.LN65.pc.snd.wav.wav,wpn_vulcan_dist_loop_ring_npc,loaded,bus_fx,grp_weapon,snp_wpn_3p,,70,0,85,85,900,900,901,cosdelay,alloff,cosdelay,default,8,1,priority,reject,0,0,50,90,0.25,0.8,3d,default,nonlooping,pitch,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_vulcan_fire_loop_ring_plr,raw\sound\wpn\lmg\vulcan\plr\fire\wpn_vulcan_fire_stop_plr.LN65.pc.snd.wav.wav,,loaded,bus_fx,grp_weapon,snp_wpn_1p,,70,0,93,93,0,5000,5000,allon,default,allon,default,1,8,oldest,oldest,0,0,90,90,0.25,1,2d,front_mostly,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,50,0,yes,no,,0,,no,no,no
wpn_vulcan_fire_loop_start_npc,raw\sound\wpn\lmg\vulcan\plr\fire\wpn_vulcan_fire_stop_plr.LN65.pc.snd.wav.wav,,loaded,bus_fx,grp_weapon,snp_wpn_3p,,70,0,85,85,900,900,901,cosdelay,alloff,cosdelay,default,8,1,priority,reject,0,0,50,90,0.25,0.8,3d,default,nonlooping,pitch,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_vulcan_fire_loop_start_plr,raw\sound\wpn\lmg\vulcan\plr\fire\wpn_vulcan_fire_start_plr.LN65.pc.snd.wav.wav,,loaded,bus_fx,grp_weapon,snp_wpn_1p,,70,0,93,93,0,5000,5000,allon,default,allon,default,1,8,oldest,oldest,0,0,90,90,0.25,1,2d,front_mostly,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_vulcan_loop_npc,raw\sound\wpn\lmg\vulcan\plr\spool\wpn_vulcan_loop_plr.LL65.pc.snd.wav.wav,,loaded,bus_fx,grp_weapon,snp_wpn_3p,,75,0,67,67,200,350,350,allon,default,rcurve1,default,10,1,priority,reject,0,0,50,90,0.35,1,3d,default,looping,pitch,1,466,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_vulcan_loop_plr,raw\sound\wpn\lmg\vulcan\plr\spool\wpn_vulcan_loop_plr.LL65.pc.snd.wav.wav,,loaded,bus_fx,grp_weapon,snp_wpn_1p,,10,0,80,80,0,5000,5000,allon,default,allon,default,1,8,reject,oldest,0,0,90,90,0.25,1,2d,wpn_fnt,looping,,1,750,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,50,50,yes,no,,0,,no,no,no
wpn_vulcan_raise_npc,raw\sound\wpn\lmg\minigun\foley\fly_minigun_up.LN65.pc.snd.wav.wav,,loaded,bus_fx,grp_foley,snp_foley,,30,0,75,75,75,500,500,allon,default,allon,default,4,8,priority,oldest,-90,90,15,30,0.25,1,3d,default,nonlooping,,1,0,25,250,75,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_vulcan_raise_plr,raw\sound\wpn\lmg\minigun\foley\fly_minigun_up.LN65.pc.snd.wav.wav,,loaded,bus_fx,grp_foley,snp_foley,,30,0,86,89,0,5000,5000,allon,default,allon,default,8,8,priority,oldest,-88,84,70,70,0.25,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_vulcan_start_npc,raw\sound\wpn\lmg\vulcan\plr\spool\wpn_vulcan_start_plr.LN65.pc.snd.wav.wav,,loaded,bus_fx,grp_weapon,snp_wpn_3p,,75,0,67,67,200,350,350,allon,default,rcurve1,default,10,1,priority,reject,0,0,50,90,0.35,1,3d,default,nonlooping,pitch,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_vulcan_start_plr,raw\sound\wpn\lmg\vulcan\plr\spool\wpn_vulcan_start_plr.LN65.pc.snd.wav.wav,,loaded,bus_fx,grp_weapon,snp_wpn_1p,,10,0,80,80,0,5000,5000,allon,default,allon,default,1,8,reject,oldest,0,0,90,90,0.25,1,2d,wpn_fnt,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_vulcan_stop_npc,raw\sound\wpn\lmg\vulcan\plr\spool\wpn_vulcan_stop_plr.LN65.pc.snd.wav.wav,,loaded,bus_fx,grp_weapon,snp_wpn_3p,,75,0,67,67,200,350,350,allon,default,rcurve1,default,10,1,priority,reject,0,0,50,90,0.35,1,3d,default,nonlooping,pitch,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_vulcan_stop_plr,raw\sound\wpn\lmg\vulcan\plr\spool\wpn_vulcan_stop_plr.LN65.pc.snd.wav.wav,,loaded,bus_fx,grp_weapon,snp_wpn_1p,,10,0,80,80,0,5000,5000,allon,default,allon,default,1,8,reject,oldest,0,0,90,90,0.25,1,2d,wpn_fnt,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,300,0,yes,no,,0,,no,no,no
vox_zmba_sam_qol_powerup_zombie_blood_0,raw\sound\zmb\qol\vox_zmba_powerup_zombie_blood_d_0.SN40.pc.snd.flac,,streamed,bus_voice,grp_voice,snp_never_duck,,0,0,84,84,0,5000,5000,allon,default,allon,default,8,8,priority,oldest,0,0,100,100,0,1,2d,quad,nonlooping,,1,0,0,0,0,0,no,yes,none,0,,no,mature,,yes,no,no,0,0,yes,yes,,0,,no,no,no
vox_zmba_sam_qol_powerup_blood_money_0,raw\sound\zmb\qol\vox_zmba_powerup_blood_money_d_0.SN40.pc.snd.flac,,streamed,bus_voice,grp_voice,snp_never_duck,,0,0,84,84,0,5000,5000,allon,default,allon,default,8,8,priority,oldest,0,0,100,100,0,1,2d,quad,nonlooping,,1,0,0,0,0,0,no,yes,none,0,,no,mature,,yes,no,no,0,0,yes,yes,,0,,no,no,no
vox_zmba_sam_qol_powerup_zombie_blood,raw\sound\zmb\qol\vox_zmba_powerup_zombie_blood_d_0.SN40.pc.snd.flac,,streamed,bus_voice,grp_voice,snp_never_duck,,0,0,84,84,0,5000,5000,allon,default,allon,default,8,8,priority,oldest,0,0,100,100,0,1,2d,quad,nonlooping,,1,0,0,0,0,0,no,yes,none,0,,no,mature,,yes,no,no,0,0,yes,yes,,0,,no,no,no
vox_zmba_sam_qol_powerup_blood_money,raw\sound\zmb\qol\vox_zmba_powerup_blood_money_d_0.SN40.pc.snd.flac,,streamed,bus_voice,grp_voice,snp_never_duck,,0,0,84,84,0,5000,5000,allon,default,allon,default,8,8,priority,oldest,0,0,100,100,0,1,2d,quad,nonlooping,,1,0,0,0,0,0,no,yes,none,0,,no,mature,,yes,no,no,0,0,yes,yes,,0,,no,no,no
aml_dog_attack_jump,raw\sound\zmb\ai\hellhounds\vox\attack\attack_00.LN55.pc.snd.wav,zmb_hellhound_vocals_bite,loaded,bus_fx,grp_ambience,snp_ambience,,60,0,85,85,75,550,550,allon,default,allon,default,6,1,priority,oldest,-50,50,10,50,0,1,3d,default,nonlooping,,1,0,0,0,0,0.1,no,yes,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
aml_dog_attack_jump,raw\sound\zmb\ai\hellhounds\vox\attack\attack_01.LN55.pc.snd.wav,zmb_hellhound_vocals_bite,loaded,bus_fx,grp_ambience,snp_ambience,,60,0,85,85,75,550,550,allon,default,allon,default,6,1,priority,oldest,-50,50,10,50,0,1,3d,default,nonlooping,,1,0,0,0,0,0.1,no,yes,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
aml_dog_attack_jump,raw\sound\zmb\ai\hellhounds\vox\attack\attack_02.LN55.pc.snd.wav,zmb_hellhound_vocals_bite,loaded,bus_fx,grp_ambience,snp_ambience,,60,0,85,85,75,550,550,allon,default,allon,default,6,1,priority,oldest,-50,50,10,50,0,1,3d,default,nonlooping,,1,0,0,0,0,0.1,no,yes,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
aml_dog_attack_jump,raw\sound\zmb\ai\hellhounds\vox\attack\attack_03.LN55.pc.snd.wav,zmb_hellhound_vocals_bite,loaded,bus_fx,grp_ambience,snp_ambience,,60,0,85,85,75,550,550,allon,default,allon,default,6,1,priority,oldest,-50,50,10,50,0,1,3d,default,nonlooping,,1,0,0,0,0,0.1,no,yes,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
aml_dog_attack_jump,raw\sound\zmb\ai\hellhounds\vox\attack\attack_04.LN55.pc.snd.wav,zmb_hellhound_vocals_bite,loaded,bus_fx,grp_ambience,snp_ambience,,60,0,85,85,75,550,550,allon,default,allon,default,6,1,priority,oldest,-50,50,10,50,0,1,3d,default,nonlooping,,1,0,0,0,0,0.1,no,yes,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
aml_dog_attack_jump,raw\sound\zmb\ai\hellhounds\vox\attack\attack_05.LN55.pc.snd.wav,zmb_hellhound_vocals_bite,loaded,bus_fx,grp_ambience,snp_ambience,,60,0,85,85,75,550,550,allon,default,allon,default,6,1,priority,oldest,-50,50,10,50,0,1,3d,default,nonlooping,,1,0,0,0,0,0.1,no,yes,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
aml_dog_attack_jump,raw\sound\zmb\ai\hellhounds\vox\attack\attack_06.LN55.pc.snd.wav,zmb_hellhound_vocals_bite,loaded,bus_fx,grp_ambience,snp_ambience,,60,0,85,85,75,550,550,allon,default,allon,default,6,1,priority,oldest,-50,50,10,50,0,1,3d,default,nonlooping,,1,0,0,0,0,0.1,no,yes,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
